[1981, [2, 16, 21, 28, 36, 40, 42, 45, 48, 56, 60]]
[1986, [2, 16, 20, 30, 36, 40, 42, 45, 48, 56, 60]]
[1991, [2, 16, 21, 28, 35, 40, 42, 45, 48, 56, 63]]
[1996, [2, 16, 20, 30, 35, 40, 42, 45, 48, 56, 63]]
[2001, [2, 14, 28, 30, 35, 36, 40, 42, 45, 56, 70]]
[2006, [2, 15, 24, 30, 35, 36, 40, 42, 45, 60, 70]]
[2011, [2, 16, 24, 28, 35, 36, 40, 42, 45, 48, 84]]
[2016, [2, 16, 18, 35, 36, 40, 42, 45, 48, 56, 63]]
[2021, [2, 16, 21, 30, 35, 36, 40, 42, 48, 60, 72]]
[2026, [2, 16, 20, 28, 36, 40, 42, 45, 48, 56, 70]]
[2031, [2, 16, 20, 30, 35, 36, 42, 45, 48, 60, 70]]
[2036, [2, 18, 21, 28, 30, 35, 36, 40, 60, 63, 72]]
[2041, [2, 16, 21, 28, 35, 36, 40, 45, 48, 63, 72]]
[2046, [2, 15, 21, 28, 35, 40, 42, 45, 56, 60, 63]]
[2051, [2, 15, 20, 30, 35, 40, 42, 45, 56, 60, 63]]
[2056, [2, 16, 24, 28, 30, 35, 40, 42, 48, 60, 84]]
[2061, [2, 15, 21, 30, 35, 36, 40, 45, 56, 60, 70]]
[2066, [2, 14, 24, 30, 35, 36, 40, 42, 56, 60, 72]]
[2071, [2, 14, 24, 28, 35, 36, 42, 45, 56, 60, 70]]
[2076, [2, 15, 21, 28, 36, 40, 42, 45, 48, 56, 80]]
[2081, [2, 14, 24, 30, 35, 36, 40, 45, 48, 60, 80]]
[2086, [2, 14, 24, 28, 35, 36, 40, 45, 56, 63, 72]]
[2091, [2, 14, 21, 30, 36, 40, 42, 45, 56, 60, 70]]
[2096, [2, 15, 21, 28, 35, 36, 40, 45, 60, 63, 72]]
[2101, [2, 14, 20, 35, 36, 40, 42, 45, 48, 56, 80]]
[2106, [2, 14, 24, 28, 35, 36, 40, 42, 56, 70, 72]]
[2111, [2, 15, 24, 28, 30, 35, 36, 45, 63, 70, 72]]
[2116, [2, 12, 28, 30, 36, 40, 42, 45, 56, 60, 70]]
[2121, [2, 14, 24, 28, 35, 36, 40, 45, 48, 70, 80]]
[2126, [2, 12, 28, 30, 35, 40, 42, 45, 56, 63, 70]]
[2131, [2, 14, 20, 30, 36, 40, 42, 45, 60, 63, 72]]
[2136, [2, 14, 24, 28, 30, 35, 45, 48, 56, 63, 80]]
[2141, [2, 14, 21, 28, 35, 40, 42, 48, 56, 60, 80]]
[2146, [2, 12, 24, 35, 36, 40, 42, 45, 56, 63, 72]]
[2151, [2, 14, 21, 28, 36, 40, 42, 45, 56, 60, 84]]
[2156, [2, 14, 20, 28, 36, 40, 45, 48, 56, 60, 80]]
[2161, [2, 14, 21, 28, 35, 40, 42, 45, 56, 63, 84]]
[2166, [2, 14, 18, 35, 36, 40, 42, 48, 56, 60, 80]]
[2171, [2, 14, 20, 28, 36, 40, 42, 45, 63, 70, 72]]
[2176, [2, 12, 28, 30, 35, 36, 40, 45, 63, 70, 72]]
[2181, [2, 12, 24, 35, 36, 40, 42, 45, 48, 70, 80]]
[2186, [2, 12, 24, 30, 36, 42, 45, 48, 56, 60, 80]]
[2191, [2, 12, 24, 30, 35, 40, 42, 56, 60, 63, 72]]
